Customer_ID,Customer_Name,Birth_Date,Marital_Status,Annual_Income,Total_Children,Education_Level,Occupation,Home_Owner
BB1371,Raghubeer Singh,23-04-1970,M," ? 9,31,294.00 ",0,Graduate Degree,Clerical,Y
BB1372,Mithu Lal,07-01-1970,S," ? 15,40,670.00 ",0,Graduate Degree,Clerical,Y
BB1373,Manoj Gupta,10-08-1969,S," ? 28,06,809.00 ",0,Partial College,Manual,Y
BB1374,Golu Bablu,02-10-1969,M," ? 19,61,119.00 ",0,Bachelors,Clerical,N
BB1375,Vikash Kasana,28-11-1969,S," ? 5,06,823.00 ",0,Bachelors,Clerical,Y
BB1376,Sunil Kannujiya,06-09-1969,S," ? 10,52,482.00 ",0,Graduate Degree,Skilled Manual,Y
BB1377,Durgesh Pandey,01-01-1952,S," ? 18,66,034.00 ",0,Partial College,Manual,N
BB1378,Shubham Giri,24-03-1968,M," ? 3,96,282.00 ",2,High School,Manual,N
BB1379,Bechan Pal,23-03-1968,S," ? 15,01,548.00 ",0,High School,Manual,Y
BB1380,Khurshid Sidhiki,25-04-1968,S," ? 18,50,179.00 ",0,High School,Manual,Y
BB1381,Bhanu Yadav,19-04-1944,S," ? 9,41,075.00 ",0,Partial College,Professional,N
BB1382,Pramod Mahashay,24-03-1944,M," ? 4,56,880.00 ",3,Bachelors,Management,Y
BB1383,Preet Kumar,17-05-1944,M," ? 32,90,623.00 ",3,Bachelors,Management,Y
BB1384,Manku Ram Jat,01-12-1944,M," ? 26,47,879.00 ",3,Bachelors,Management,Y
BB1385,Virender Vicky,21-03-1945,S," ? 15,49,655.00 ",0,Partial High School,Skilled Manual,Y
BB1386,Omprakash Sharma,15-02-1945,M," ? 15,15,656.00 ",5,High School,Professional,N
BB1387,Anmol Ankur,08-01-1945,S," ? 13,36,662.00 ",0,Partial College,Professional,N
BB1388,Wali Hadar,21-05-1945,S," ? 21,98,585.00 ",0,Partial College,Professional,N
BB1389,Rahul Verma,10-06-1945,M," ? 30,88,783.00 ",3,Graduate Degree,Management,N
BB1390,Vikram Jha,18-07-1946,S," ? 21,98,828.00 ",0,Partial College,Professional,Y
BB1391,Nathu Lal Sankhla,05-12-1946,S," ? 3,27,444.00 ",0,Bachelors,Management,Y
BB1392,Ramdhin Gujair,02-03-1946,M," ? 28,64,666.00 ",2,Bachelors,Management,N
BB1393,Kapil Bhatia,16-04-1946,M," ? 13,48,088.00 ",4,Partial College,Professional,Y
BB1394,Sarvash Prashad,05-06-1946,S," ? 21,02,014.00 ",0,Partial College,Professional,N
BB1395,Sanoj Kumar,06-07-1954,M," ? 2,81,791.00 ",4,Partial College,Professional,N
BB1396,Kanwar Pal,06-06-1953,M," ? 10,42,313.00 ",4,Partial College,Professional,Y
BB1397,Mohammad Ali Imam,13-11-1954,M," ? 11,46,499.00 ",4,High School,Professional,Y
BB1398,Adesh Kumar,25-04-1954,M," ? 34,09,381.00 ",3,High School,Professional,Y
BB1399,Vipul Gupta,05-10-1954,S," ? 16,70,833.00 ",0,Partial College,Professional,N
BB1400,Akash Malik,11-07-1954,S," ? 31,08,730.00 ",0,High School,Professional,N
BB1401,Daljeet Rahul,19-06-1954,S," ? 26,06,890.00 ",0,High School,Professional,N
BB1402,Sidh Lal,10-11-1953,M," ? 17,73,509.00 ",3,Bachelors,Management,Y
BB1403,Rahul Rawat,05-06-1953,S," ? 6,73,300.00 ",0,Bachelors,Management,Y
BB1404,Manak Rebari,20-09-1953,M," ? 10,33,712.00 ",2,Bachelors,Management,Y
BB1405,Anurudh Choudhary,19-09-1953,M," ? 2,56,318.00 ",4,Partial College,Professional,Y
BB1406,Rajbir Singh,25-11-1953,M," ? 22,87,026.00 ",5,Partial College,Professional,N
BB1407,Dd Suraj Kumar,24-09-1953,M," ? 4,67,804.00 ",2,Bachelors,Management,Y
BB1408,Pankaj Rawal,03-05-1953,M," ? 30,92,319.00 ",0,Bachelors,Management,N
BB1409,Savan Anju,11-07-1952,M," ? 12,88,518.00 ",4,High School,Professional,Y
BB1410,Sahil Ram Vishal,17-06-1952,S," ? 26,37,384.00 ",0,Partial College,Professional,Y
BB1411,Rakesh Kumar Agrwal,15-02-1951,M," ? 5,12,752.00 ",5,Partial High School,Skilled Manual,Y
BB1412,Narayan Rawat,02-08-1951,M," ? 3,32,400.00 ",4,High School,Professional,Y
BB1413,Sunny Rathor,15-01-1951,M," ? 27,75,422.00 ",4,High School,Professional,Y
BB1414,Abdul Khalil,27-02-1951,S," ? 29,00,255.00 ",0,High School,Professional,Y
BB1415,Inder Mahipal Arya,18-03-1951,M," ? 27,69,332.00 ",4,High School,Professional,Y
BB1416,Bittan Mandal,03-02-1951,S," ? 9,87,287.00 ",0,Partial College,Management,N
BB1417,Praveen Kumar,18-01-1950,S," ? 33,74,629.00 ",0,Partial College,Management,Y
BB1418,Prem Kumar,18-03-1950,S," ? 14,86,477.00 ",0,High School,Management,N
BB1419,Sitender Singh Bedi,23-10-1950,S," ? 15,16,541.00 ",0,Partial College,Management,N
BB1420,Naveen Seithi,21-06-1949,M," ? 30,91,317.00 ",3,Partial College,Management,Y
BB1421,Phool Chand,17-07-1948,S," ? 10,12,402.00 ",0,Partial High School,Skilled Manual,Y
BB1422,Kishore Kumar,10-08-1948,M," ? 18,34,949.00 ",4,High School,Management,Y
BB1423,Nasruddin Dinka,18-11-1948,M," ? 12,29,258.00 ",4,High School,Management,N
BB1424,Ankit Paswan,20-08-1948,M," ? 32,52,845.00 ",5,High School,Management,Y
BB1425,Sudan Ji,23-02-1948,S," ? 29,41,204.00 ",0,High School,Management,N
BB1426,Sat Prakash,09-07-1947,S," ? 14,65,521.00 ",0,Graduate Degree,Professional,N
BB1427,Amrit Kujur,09-10-1975,S," ? 18,86,693.00 ",0,Bachelors,Professional,N
BB1428,Manish Kapoor,08-07-1976,S," ? 24,17,613.00 ",0,Bachelors,Professional,N
BB1429,Sapan Kumar,08-07-1976,S," ? 6,01,470.00 ",0,Bachelors,Professional,N
BB1430,Sangram Singh Gujjar,05-11-1976,S," ? 17,01,423.00 ",0,Bachelors,Professional,Y
BB1431,Irfan Sonu,09-09-1976,M," ? 15,26,154.00 ",0,Bachelors,Professional,Y
BB1432,Veerpal Singh,09-03-1975,M," ? 16,00,827.00 ",0,Bachelors,Professional,Y
BB1433,Naveen Kumar,04-06-1974,M," ? 33,87,223.00 ",0,Bachelors,Professional,Y
BB1434,Urendra Gupta,02-06-1975,S," ? 33,50,855.00 ",0,Bachelors,Professional,N
BB1435,Bholu Golu,27-06-1975,S," ? 33,59,201.00 ",0,Bachelors,Professional,Y
BB1436,Sundeep Kumar,22-05-1975,S," ? 10,41,188.00 ",0,Bachelors,Professional,N
BB1437,Munkad Ali,21-02-1975,M," ? 11,59,062.00 ",0,Bachelors,Professional,N
BB1438,Rupendra Ubas,24-02-1974,M," ? 29,46,628.00 ",0,Bachelors,Professional,Y
BB1439,Lalan Singh,26-07-1974,S," ? 20,54,348.00 ",0,Bachelors,Professional,Y
BB1440,Ajeet Singh,25-02-1973,M," ? 29,19,224.00 ",0,Bachelors,Professional,Y
BB1441,Sanjay Jain,02-10-1973,M," ? 12,75,988.00 ",0,High School,Management,Y
BB1442,Neki Ram,05-03-1973,M," ? 25,90,918.00 ",0,High School,Management,N
BB1443,Omkar Singh,20-10-1973,M," ? 14,55,949.00 ",0,Partial College,Management,N
BB1444,Lucky Rana Singh,07-08-1973,M," ? 13,38,017.00 ",0,Partial College,Management,N
BB1445,Devid Rana Singh,23-03-1973,S," ? 32,05,997.00 ",0,Partial High School,Professional,Y
BB1446,Satish Chander,22-08-1971,S," ? 31,93,918.00 ",0,Bachelors,Professional,N
BB1447,Shahnawaj Sanu,07-04-1971,S," ? 19,87,665.00 ",0,High School,Management,Y
BB1448,Gulab Amit,26-02-1970,M," ? 25,48,857.00 ",0,Partial High School,Professional,Y
BB1449,Anand Kumar,19-02-1970,M," ? 25,42,203.00 ",5,Graduate Degree,Professional,Y
BB1450,Bhupesh Neetu,01-04-1971,M," ? 21,36,805.00 ",4,Partial High School,Management,N
BB1451,Rahul Shah,06-07-1941,S," ? 10,90,330.00 ",0,Bachelors,Management,Y
BB1452,Parashu Ram Sharma,25-12-1941,M," ? 9,59,379.00 ",2,Graduate Degree,Management,N
BB1453,Rajat Ragahv,28-10-1941,M," ? 12,38,470.00 ",2,Bachelors,Management,Y
BB1454,Satvir Singh,12-02-1942,M," ? 19,25,271.00 ",5,Bachelors,Management,N
BB1455,Aditya Pathak,10-07-1942,M," ? 7,09,283.00 ",5,Bachelors,Management,Y
BB1456,Ajay Sharma,22-08-1973,S," ? 16,26,627.00 ",0,Partial High School,Manual,N
BB1457,Rajesh Garg,22-06-1973,S," ? 15,25,567.00 ",0,Partial High School,Manual,N
BB1458,Nikhil Tyagi,06-10-1963,S," ? 15,65,151.00 ",0,Bachelors,Professional,N
BB1459,Tara Parshad,27-06-1963,M," ? 24,14,450.00 ",3,Bachelors,Professional,Y
BB1460,Atitaj Singh,14-02-1963,S," ? 26,14,508.00 ",0,Bachelors,Professional,Y
BB1461,Amin Kumar,18-09-1963,S," ? 12,57,993.00 ",0,Bachelors,Professional,N
BB1462,Manoj Kumar Rajhans,06-08-1974,S," ? 31,50,974.00 ",0,Partial College,Clerical,N
BB1463,Vikash Kumar,28-03-1980,S," ? 8,00,152.00 ",0,Partial High School,Manual,N
BB1464,Naveen Rawat,24-02-1980,S," ? 13,74,721.00 ",0,Partial High School,Manual,Y
BB1465,Ayush Negi,01-04-1980,S," ? 25,43,929.00 ",0,Partial High School,Manual,N
BB1466,Madan Pal,14-03-1980,S," ? 13,12,020.00 ",0,Partial High School,Manual,N
BB1467,Dheerendra Tiwari,20-08-1979,S," ? 22,97,144.00 ",0,Partial College,Clerical,Y
BB1468,Kishan Kumar,19-08-1978,S," ? 13,83,435.00 ",0,Partial College,Clerical,N
BB1469,Rana Gandhi,07-03-1974,S," ? 16,87,365.00 ",0,High School,Manual,N
BB1470,Amar Kumar,17-02-1974,M," ? 11,58,807.00 ",1,Bachelors,Skilled Manual,Y
BB1471,Jagdeep Singh,11-11-1972,S," ? 33,53,523.00 ",0,Partial High School,Manual,N
BB1472,Aakar Talwar,20-04-1973,S," ? 9,21,682.00 ",0,High School,Manual,N
BB1473,Devi Saran Lala,01-10-1973,M," ? 2,73,935.00 ",1,Bachelors,Skilled Manual,Y
BB1474,Vishnu Sharma,27-03-1973,M," ? 2,96,431.00 ",1,Bachelors,Skilled Manual,Y
BB1475,Rohtash Singh,08-04-1972,S," ? 19,45,099.00 ",0,Partial High School,Manual,N
BB1476,Kheem Singh,27-12-1972,S," ? 34,47,424.00 ",0,High School,Manual,N
BB1477,Shiv Kumar Shibhu,19-07-1972,S," ? 9,72,985.00 ",0,High School,Manual,N
BB1478,Ashwani Ashu,06-07-1972,S," ? 20,22,446.00 ",0,High School,Manual,N
BB1479,Mahammd Sarfroj,17-09-1972,S," ? 13,69,336.00 ",0,Partial College,Clerical,N
BB1480,Laxman Rao,24-02-1972,S," ? 20,45,742.00 ",0,Partial College,Clerical,Y
BB1481,Ganga Sagar,26-07-1971,S," ? 17,51,438.00 ",0,Partial High School,Manual,N
BB1482,Jaiparkash Agawal,16-07-1971,S," ? 33,36,831.00 ",0,Partial High School,Manual,N
BB1483,Permeshwar Parsad,13-03-1971,S," ? 29,09,006.00 ",0,Partial High School,Manual,N
BB1484,Buddhi Singh,25-04-1971,S," ? 32,80,050.00 ",0,High School,Manual,Y
BB1485,Satender Dass,14-04-1971,S," ? 29,83,209.00 ",0,High School,Manual,Y
BB1486,Vipin Shahu,14-03-1970,S," ? 26,03,237.00 ",0,Partial College,Clerical,Y
BB1487,Minder Kumar,12-07-1971,S," ? 24,98,951.00 ",0,Partial College,Clerical,Y
BB1488,Chitranjan Kumar,12-09-1971,S," ? 17,80,366.00 ",0,Partial College,Clerical,Y
BB1489,Rahul Boby,12-11-1971,S," ? 23,21,705.00 ",0,Partial College,Clerical,Y
BB1490,Praveen Jain,09-05-1971,S," ? 20,77,768.00 ",0,Partial College,Clerical,Y
BB1491,Nand Lal Bansal,18-06-1971,S," ? 4,31,515.00 ",0,Partial College,Clerical,Y
BB1492,Ashishi Aggarwal Bittoo,10-08-1971,S," ? 33,86,463.00 ",0,Partial College,Clerical,Y
BB1493,Suchit Jain,19-09-1970,S," ? 34,36,284.00 ",0,Partial College,Clerical,Y
BB1494,Sandeep Saini,22-01-1970,S," ? 7,18,999.00 ",0,Graduate Degree,Skilled Manual,N
BB1495,Naim Malik,27-08-1970,S," ? 13,09,330.00 ",0,Graduate Degree,Skilled Manual,Y
BB1496,Indernath Bhagat,05-02-1970,S," ? 12,18,465.00 ",0,Graduate Degree,Skilled Manual,N
BB1497,Hira Lal,23-03-1975,S," ? 4,28,929.00 ",0,Partial College,Clerical,Y
BB1498,Aman Arora,06-12-1975,S," ? 29,75,898.00 ",0,Partial College,Clerical,Y
BB1499,Tapan Kumar Ghos,02-10-1975,S," ? 17,74,372.00 ",0,Partial College,Clerical,Y
BB1500,Vaibav Gupta,20-10-1930,M," ? 10,77,653.00 ",1,Graduate Degree,Skilled Manual,Y
BB1501,Kalyan Singh,07-03-1966,S," ? 13,57,926.00 ",0,Graduate Degree,Skilled Manual,N
BB1502,Kuwar Pal Singh,21-06-1966,S," ? 9,99,549.00 ",0,Graduate Degree,Skilled Manual,N
BB1503,Sankar Gupta,02-11-1966,S," ? 34,59,010.00 ",0,Graduate Degree,Skilled Manual,N
BB1504,Yogender Prakash,14-08-1966,S," ? 34,14,778.00 ",0,Graduate Degree,Skilled Manual,Y
BB1505,Dheeraj Nagouri,25-11-1966,S," ? 6,51,616.00 ",0,Graduate Degree,Skilled Manual,Y
BB1506,Prashant Kumar,24-10-1953,S," ? 8,97,587.00 ",0,High School,Manual,N
BB1507,Manish Bittu,20-08-1953,M," ? 30,18,198.00 ",1,Bachelors,Skilled Manual,Y
BB1508,Amit Sharma Bablu,12-03-1953,M," ? 32,21,305.00 ",1,Bachelors,Skilled Manual,Y
BB1509,Sahil Kumar,23-10-1953,M," ? 31,95,102.00 ",1,Bachelors,Skilled Manual,Y
BB1510,Chander Shakher,25-04-1954,S," ? 15,96,700.00 ",0,Partial High School,Clerical,N
BB1511,Roop Chand Mamu,24-09-1954,M," ? 34,29,752.00 ",1,High School,Manual,Y
BB1512,Javed Abbas,05-03-1954,M," ? 34,45,389.00 ",1,High School,Clerical,Y
BB1513,Radhe Shyam,23-09-1954,M," ? 16,71,060.00 ",1,Partial College,Clerical,Y
BB1514,Satish Chander Jha,08-02-1954,M," ? 20,67,079.00 ",1,Partial College,Clerical,Y
BB1515,Chanchal Kumar,07-02-1955,M," ? 18,24,060.00 ",1,Partial College,Clerical,Y
BB1516,Harvansh Shrama,27-11-1955,M," ? 34,64,240.00 ",1,Partial College,Clerical,Y
BB1517,Yadho Lal,21-03-1955,M," ? 4,82,417.00 ",1,Partial College,Clerical,Y
BB1518,Shree Prakash Garg,25-07-1955,M," ? 18,14,015.00 ",1,Partial College,Clerical,Y
BB1519,Laxman Singh,20-07-1955,M," ? 23,56,455.00 ",1,Partial College,Clerical,Y
BB1520,Partap Singh,09-03-1955,M," ? 13,46,194.00 ",1,Partial College,Clerical,Y
BB1521,Harish Rahman,10-10-1955,M," ? 11,22,071.00 ",1,Partial College,Clerical,Y
BB1522,Vikash Kumar Chotu,18-06-1955,M," ? 3,08,626.00 ",1,Partial College,Clerical,Y
BB1523,Avdesh Singh Tomar,15-06-1955,M," ? 14,81,699.00 ",1,Partial College,Clerical,Y
BB1524,Manver Singh,19-10-1955,S," ? 33,86,501.00 ",0,Graduate Degree,Skilled Manual,Y
BB1525,Mohd Ashikeen,26-05-1956,M," ? 10,92,336.00 ",1,Partial College,Clerical,Y
BB1526,Rajnesh Gupta,12-10-1956,M," ? 29,32,228.00 ",1,Partial College,Clerical,Y
BB1527,Arun Dabas,21-11-1957,M," ? 33,13,310.00 ",1,Partial College,Clerical,Y
BB1528,Arun Kol,04-08-1957,M," ? 31,03,837.00 ",1,Partial College,Clerical,Y
BB1529,Prem Singh,22-05-1957,M," ? 17,48,022.00 ",1,Partial College,Clerical,Y
BB1530,Sakal Rai,22-04-1957,M," ? 31,91,653.00 ",1,Partial College,Clerical,Y
BB1531,Uday Lal,27-03-1957,M," ? 4,14,427.00 ",1,Partial College,Clerical,Y
BB1532,Papuu Luhar,03-08-1957,M," ? 21,91,363.00 ",1,Partial College,Clerical,Y
BB1533,Md Aktab Alam,24-10-1957,M," ? 10,10,138.00 ",1,Partial College,Clerical,Y
BB1534,Bhudhi Lal,20-05-1958,S," ? 20,16,381.00 ",0,Graduate Degree,Skilled Manual,Y
BB1535,Banshi Lal,09-03-1958,S," ? 33,35,452.00 ",0,Graduate Degree,Skilled Manual,Y
BB1536,Raju Ramu,23-09-1958,M," ? 34,95,373.00 ",4,Graduate Degree,Skilled Manual,Y
BB1537,Ratul Viswas,10-08-1958,S," ? 16,93,985.00 ",0,Graduate Degree,Skilled Manual,Y
BB1538,Mahesh Mahsu,24-11-1958,M," ? 34,49,550.00 ",4,Graduate Degree,Skilled Manual,Y
BB1539,Ramlakhan Yadav,10-05-1958,S," ? 7,16,106.00 ",0,Graduate Degree,Skilled Manual,Y
BB1540,Chhatar Pal Anil,02-03-1959,M," ? 33,89,392.00 ",4,Graduate Degree,Skilled Manual,Y
BB1541,Mahbir Parsad,10-04-1959,M," ? 12,10,460.00 ",4,Graduate Degree,Skilled Manual,Y
BB1542,Aakib Javed,16-08-1959,M," ? 18,38,074.00 ",4,Graduate Degree,Skilled Manual,Y
BB1543,Hanuman Das,02-09-1959,S," ? 33,71,989.00 ",0,Graduate Degree,Skilled Manual,Y
BB1544,Prakash Soni,27-05-1968,M," ? 11,23,417.00 ",1,Bachelors,Clerical,Y
BB1545,Jagdish Chandra,13-09-1968,S," ? 5,79,523.00 ",0,Bachelors,Clerical,N
BB1546,Amlesh Saha,23-11-1968,S," ? 20,13,164.00 ",0,Bachelors,Clerical,N
BB1547,Parshotam Ram,28-02-1968,M," ? 5,30,946.00 ",0,Graduate Degree,Clerical,Y
BB1548,Sumit Raghav,11-06-1968,M," ? 33,36,300.00 ",0,Graduate Degree,Clerical,Y
BB1549,Chhitar Mal,23-11-1968,M," ? 6,56,982.00 ",0,Graduate Degree,Clerical,Y
BB1550,Rajat Dahiya,15-10-1967,S," ? 20,89,298.00 ",0,High School,Manual,Y
BB1551,Nitin Kumar,23-02-1967,M," ? 20,34,832.00 ",1,Partial College,Manual,Y
BB1552,Gurjeet Singh Babbu,26-04-1967,M," ? 5,19,759.00 ",1,Partial College,Manual,Y
BB1553,Bharat Kumar,07-04-1967,S," ? 20,95,291.00 ",0,Partial College,Manual,N
BB1554,Sandeep Goyal,25-10-1967,M," ? 22,25,481.00 ",1,Bachelors,Clerical,Y
BB1555,Krishna Bhatt,21-08-1966,M," ? 24,07,528.00 ",1,High School,Manual,Y
BB1556,Vinay Bhattia,06-02-1966,M," ? 17,31,696.00 ",1,High School,Manual,Y
BB1557,Santosh Kuumar,14-05-1967,M," ? 11,85,690.00 ",0,Bachelors,Clerical,Y
BB1558,Jamal Khan Jimmi,09-09-1966,M," ? 3,06,773.00 ",1,Bachelors,Clerical,Y
BB1559,Dinesh Ravidash Bullu,15-11-1966,M," ? 23,34,029.00 ",1,Bachelors,Skilled Manual,Y
BB1560,Lakhami Singh,22-12-1966,M," ? 34,13,984.00 ",1,Bachelors,Skilled Manual,Y
BB1561,Ramu Dubey,25-03-1965,S," ? 9,88,750.00 ",0,Partial High School,Manual,Y
BB1562,Ram Ratan,06-02-1965,S," ? 28,90,562.00 ",0,High School,Manual,Y
BB1563,Panna Lal Sumit,23-12-1965,M," ? 20,07,658.00 ",2,High School,Manual,N
BB1564,Ramdev Jha,17-02-1965,S," ? 23,87,877.00 ",0,High School,Manual,Y
BB1565,Anil Kumar Tete,12-05-1965,M," ? 6,98,073.00 ",1,Bachelors,Skilled Manual,Y
BB1566,Praveen Neetu,16-04-1964,S," ? 15,90,030.00 ",0,Partial High School,Manual,Y
BB1567,Lalital Mohan,07-09-1964,S," ? 14,44,022.00 ",0,Partial High School,Manual,Y
BB1568,Harender Kumar,06-03-1964,S," ? 17,37,012.00 ",0,Partial High School,Manual,Y
BB1569,Prem Parkash Seth,04-04-1964,S," ? 13,70,413.00 ",0,High School,Manual,Y
BB1570,Tushar Saini Vishal,03-04-1964,S," ? 32,46,249.00 ",0,High School,Manual,Y
BB1571,Baljinder Singh Monu,25-03-1964,S," ? 20,30,944.00 ",0,High School,Manual,Y
BB1572,Hemant Sharma,10-02-1964,S," ? 8,63,255.00 ",0,High School,Manual,Y
BB1573,Sudershan Gopal,06-04-1964,S," ? 20,24,230.00 ",0,High School,Manual,Y
BB1574,Abhishek Bajwan,12-05-1963,S," ? 30,47,583.00 ",0,High School,Manual,Y
BB1575,Govind Akash,25-10-1966,M," ? 4,97,004.00 ",0,Bachelors,Professional,Y
BB1576,Parshu Ram Singh,28-07-1966,M," ? 27,34,723.00 ",0,Bachelors,Professional,N
BB1577,Shakhtnsana Singh,06-02-1966,M," ? 4,35,192.00 ",0,Bachelors,Professional,Y
BB1578,Lal Prasad Narala,04-09-1966,S," ? 28,35,344.00 ",0,Graduate Degree,Skilled Manual,N
BB1579,Yaqub Ali,23-06-1965,M," ? 15,12,070.00 ",0,Bachelors,Professional,Y
BB1580,Nirmal Kumar,15-03-1964,S," ? 5,21,451.00 ",0,Partial College,Clerical,Y
BB1581,Pramod Kumar,23-01-1964,M," ? 17,30,750.00 ",1,Bachelors,Skilled Manual,Y
BB1582,Sarif Mohammed,22-09-1963,M," ? 20,28,079.00 ",1,Bachelors,Skilled Manual,Y
BB1583,Nitin Sharma,20-04-1963,M," ? 24,87,454.00 ",1,Bachelors,Skilled Manual,Y
BB1584,Mohit Bedi,04-08-1978,S," ? 7,66,616.00 ",0,High School,Manual,N
BB1585,Noor Aalam,13-02-1979,S," ? 30,84,680.00 ",0,Partial College,Clerical,Y
BB1586,Hukam Singh,13-09-1979,S," ? 33,62,238.00 ",0,Partial College,Clerical,Y
BB1587,Saif Ali Raza,18-11-1979,S," ? 20,92,985.00 ",0,Partial College,Clerical,Y
BB1588,Sonu Sorabh,20-08-1979,S," ? 19,00,417.00 ",0,Partial College,Clerical,Y
BB1589,Santosh Kumar Singh,20-02-1963,M," ? 9,50,363.00 ",1,Bachelors,Skilled Manual,Y
BB1590,Bhudev Presad,03-02-1963,M," ? 28,10,590.00 ",1,Bachelors,Skilled Manual,Y
BB1591,Ashish Kumar,02-07-1963,M," ? 6,31,219.00 ",1,Bachelors,Skilled Manual,Y
BB1592,Vipin Kumar,26-09-1962,M," ? 12,99,722.00 ",1,Partial College,Clerical,Y
BB1593,Sher Singh,01-08-1962,M," ? 10,43,872.00 ",1,Bachelors,Skilled Manual,Y
BB1594,Kailash Singh,19-02-1962,M," ? 26,16,946.00 ",1,Bachelors,Skilled Manual,Y
BB1595,Ganga Ram,20-11-1962,M," ? 7,85,795.00 ",1,Bachelors,Skilled Manual,Y
BB1596,Victor Singlai,17-03-1978,S," ? 33,86,202.00 ",0,Partial College,Clerical,Y
BB1597,Sandeep Dubey,22-05-1978,M," ? 15,96,238.00 ",3,Partial College,Clerical,N
BB1598,Dinesh Chand,20-03-1978,S," ? 5,51,351.00 ",0,Partial College,Clerical,Y
BB1599,Vikash Malik,09-12-1977,S," ? 29,53,564.00 ",0,Partial College,Clerical,N
BB1600,Amir Khan,03-06-1977,S," ? 2,66,988.00 ",0,Partial College,Clerical,Y
BB1601,Kiran Kumari,27-05-1977,S," ? 19,98,014.00 ",0,Partial College,Clerical,N
BB1602,Mohd Mustkeen,25-08-1977,S," ? 30,22,350.00 ",0,Partial College,Clerical,N
BB1603,Ram Parvesh,27-09-1977,S," ? 12,62,206.00 ",0,Partial College,Clerical,N
BB1604,Ajay Panday,17-12-1977,S," ? 34,87,467.00 ",0,Partial College,Clerical,N
BB1605,Himanshu Gautam,25-11-1976,S," ? 17,63,343.00 ",0,High School,Manual,N
BB1606,Abdul Miya,12-01-1975,S," ? 32,87,647.00 ",0,Partial High School,Manual,N
BB1607,Ramjeet Thaukar,07-09-1976,S," ? 9,75,075.00 ",0,High School,Manual,N
BB1608,Upendra Kumar,03-12-1976,S," ? 6,32,634.00 ",0,High School,Manual,N
BB1609,Yashpal Singh,24-01-1975,S," ? 26,63,323.00 ",0,Partial College,Clerical,Y
BB1610,Razi Ahmad,28-04-1975,M," ? 32,86,211.00 ",1,Bachelors,Skilled Manual,Y
BB1611,Lakhvinder Singh,19-05-1975,M," ? 27,00,941.00 ",1,Bachelors,Skilled Manual,Y
BB1612,Sajid Chummu,24-11-1959,M," ? 13,12,300.00 ",4,Graduate Degree,Skilled Manual,Y
BB1613,Jhalla Re,02-03-1959,S," ? 5,55,868.00 ",0,Graduate Degree,Skilled Manual,Y
BB1614,Ram Deeta Mehto,11-10-1959,M," ? 3,14,962.00 ",4,Graduate Degree,Skilled Manual,Y
BB1615,Rakesh Sudama,26-05-1972,S," ? 32,89,140.00 ",0,Partial College,Clerical,Y
BB1616,Pramatma Pandey,09-03-1973,M," ? 6,48,074.00 ",0,Graduate Degree,Skilled Manual,Y
BB1617,Abhishek Sharma,07-11-1940,M," ? 18,81,962.00 ",1,Graduate Degree,Management,Y
BB1618,Mata Parsad,15-06-1962,M," ? 8,57,551.00 ",1,Graduate Degree,Manual,Y
BB1619,Rajeet Kumar Singh,18-02-1962,S," ? 6,70,201.00 ",0,Bachelors,Manual,Y
BB1620,Jai Dahiya,17-06-1961,M," ? 34,93,462.00 ",1,Bachelors,Manual,Y
BB1621,Ajay Varma,18-03-1961,M," ? 9,31,415.00 ",1,Bachelors,Manual,Y
BB1622,Haji Mohmmad,21-08-1961,M," ? 23,64,456.00 ",1,Graduate Degree,Clerical,Y
BB1623,Rijwan Aalam,26-05-1935,S," ? 15,19,691.00 ",0,Graduate Degree,Clerical,Y
BB1624,Jai Kishan Bhondu,06-09-1936,M," ? 15,34,874.00 ",1,Graduate Degree,Clerical,Y
BB1625,Raj A,04-10-1962,M," ? 27,41,423.00 ",4,Graduate Degree,Clerical,Y
BB1626,Naresh Chauhan,27-06-1962,M," ? 27,12,830.00 ",4,Graduate Degree,Clerical,Y
BB1627,Ravinder Kumar,20-01-1958,M," ? 34,80,525.00 ",1,Bachelors,Manual,Y
BB1628,Gurmeet Sharma,27-03-1958,M," ? 30,88,327.00 ",1,Bachelors,Manual,Y
BB1629,Rajkumar Jain,04-03-1957,M," ? 12,05,865.00 ",1,Partial College,Manual,Y
BB1630,Manoj Upadhay,16-11-1956,S," ? 18,16,734.00 ",0,Bachelors,Clerical,Y
BB1631,Laxmi Narayan Verma,28-10-1956,M," ? 11,74,208.00 ",1,Bachelors,Clerical,Y
BB1632,Vijay Rath0R,07-02-1955,S," ? 21,73,419.00 ",0,Partial College,Manual,Y
BB1633,Bhan Singh Bani Singh,07-02-1955,S," ? 14,52,785.00 ",0,Partial College,Manual,Y
BB1634,Lakshman Sah,03-10-1954,M," ? 22,54,457.00 ",2,Partial College,Manual,Y
BB1635,Aijay Jaiswal,03-12-1937,M," ? 4,49,787.00 ",1,Bachelors,Clerical,Y
BB1636,Laxman Shah,12-09-1938,M," ? 5,98,970.00 ",1,Bachelors,Clerical,Y
BB1637,Mukesh Chaudhary,23-09-1938,M," ? 26,13,995.00 ",1,Bachelors,Clerical,Y
BB1638,Adalat Mahto,02-03-1938,M," ? 30,77,147.00 ",1,Graduate Degree,Clerical,Y
BB1639,Kapil Kumar,02-02-1939,M," ? 19,21,207.00 ",2,Bachelors,Clerical,Y
